pde,algorithm,n_obs,obs_noise,lam_data,lam_pde,n_collocation,balancer,f1_l2_error,f2_pde_residual,f3_data_budget,hidden_dim,n_layers,seed,experiment
burgers,grid,20.0,0.1,10.0,1.0,100.0,fixed,0.4661980346133346,0.2252561002969741,120.0,50.0,4.0,3,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,10.0,1.0,200.0,fixed,0.6223501700725195,0.2735852003097534,220.0,50.0,4.0,3,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,10.0,1.0,300.0,fixed,0.3720718381695296,0.214755043387413,320.0,50.0,4.0,3,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,10.0,10.0,100.0,fixed,0.5013575591143555,0.064788319170475,120.0,50.0,4.0,3,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,10.0,10.0,200.0,fixed,0.4901231215761983,0.0997231677174568,220.0,50.0,4.0,3,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,10.0,10.0,300.0,fixed,0.3210621074757693,0.0845658108592033,320.0,50.0,4.0,3,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,1.0,1.0,100.0,fixed,0.4722468869657957,0.0428296029567718,120.0,50.0,4.0,4,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,1.0,1.0,200.0,fixed,0.6691290217521206,0.0707407221198082,220.0,50.0,4.0,4,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,1.0,1.0,300.0,fixed,0.4787502998303872,0.071190670132637,320.0,50.0,4.0,4,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,1.0,10.0,100.0,fixed,0.6012672776514916,0.029758920893073,120.0,50.0,4.0,4,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,1.0,10.0,200.0,fixed,0.7081151144170088,0.0278232619166374,220.0,50.0,4.0,4,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,1.0,10.0,300.0,fixed,0.6404268442329587,0.0261143520474433,320.0,50.0,4.0,4,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,10.0,1.0,100.0,fixed,0.4697307119235981,0.29600590467453,120.0,50.0,4.0,4,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,10.0,1.0,200.0,fixed,0.3888560768622336,0.212218776345253,220.0,50.0,4.0,4,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,10.0,1.0,300.0,fixed,0.3732864756645774,0.22386234998703,320.0,50.0,4.0,4,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,10.0,10.0,100.0,fixed,0.3810754207241231,0.0773940831422805,120.0,50.0,4.0,4,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,10.0,10.0,200.0,fixed,0.4645310040662545,0.0725016519427299,220.0,50.0,4.0,4,burgers_grid_noisy_s10
burgers,grid,20.0,0.1,10.0,10.0,300.0,fixed,0.4793605145136439,0.0937253981828689,320.0,50.0,4.0,4,burgers_grid_noisy_s10
poisson2d,grid,0.0,0.0,0.1,0.1,100.0,fixed,0.1303788125514984,0.1132977902889251,100.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,0.1,200.0,fixed,0.1209574490785598,0.1164033859968185,200.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,0.1,300.0,fixed,0.1577925235033035,0.1329238563776016,300.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,100.0,fixed,1.5928689241409302,0.159026101231575,100.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,200.0,fixed,0.3874867856502533,0.141004666686058,200.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,300.0,fixed,0.7129217982292175,0.1451708227396011,300.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,100.0,fixed,2.192890167236328,0.1514567732810974,100.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,200.0,fixed,2.1949048042297363,0.160291850566864,200.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,300.0,fixed,1.9231197834014893,0.1693144142627716,300.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,100.0,fixed,0.1095224171876907,0.0990479364991188,100.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,200.0,fixed,0.1374010443687439,0.1483525484800338,200.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,300.0,fixed,0.1009024903178215,0.1241181194782257,300.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,100.0,fixed,0.165985107421875,0.1218130141496658,100.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,200.0,fixed,0.1496468335390091,0.161723330616951,200.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,300.0,fixed,0.1469434946775436,0.1145141124725341,300.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,100.0,fixed,0.5355255007743835,0.1015754342079162,100.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,200.0,fixed,0.467988908290863,0.1412762999534607,200.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,300.0,fixed,0.6780596375465393,0.191708356142044,300.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,100.0,fixed,0.053414948284626,0.2006426453590393,100.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,200.0,fixed,0.0612223260104656,0.2923730909824371,200.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,300.0,fixed,0.0425989553332328,0.2209085524082183,300.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,100.0,fixed,0.0922168269753456,0.1459328532218933,100.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,200.0,fixed,0.1005828380584716,0.1029146090149879,200.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,300.0,fixed,0.0980944111943245,0.1222022399306297,300.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,100.0,fixed,0.1560739129781723,0.1264405399560928,100.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,200.0,fixed,0.1339677572250366,0.1547635048627853,200.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,300.0,fixed,0.1536594033241272,0.1222386434674263,300.0,50.0,4.0,0,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,0.1,100.0,fixed,0.1465649157762527,0.1084513962268829,100.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,0.1,200.0,fixed,0.1669701486825943,0.1404111534357071,200.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,0.1,300.0,fixed,0.1328643709421157,0.1344920843839645,300.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,100.0,fixed,0.5025891661643982,0.1565611958503723,100.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,200.0,fixed,0.5241867899894714,0.142265573143959,200.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,300.0,fixed,0.2687219083309173,0.1221391707658767,300.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,100.0,fixed,2.295281410217285,0.1825059950351715,100.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,200.0,fixed,1.913663625717163,0.1808638721704483,200.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,300.0,fixed,2.247976303100586,0.224358320236206,300.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,100.0,fixed,0.1281771212816238,0.1183001771569252,100.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,200.0,fixed,0.1071247681975364,0.1318999975919723,200.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,300.0,fixed,0.1244344487786293,0.1159039065241813,300.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,100.0,fixed,0.1656643450260162,0.1597909033298492,100.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,200.0,fixed,0.1433775573968887,0.1284876763820648,200.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,300.0,fixed,0.1558258980512619,0.1927208751440048,300.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,100.0,fixed,0.4188367128372192,0.1144410148262977,100.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,200.0,fixed,0.7954187989234924,0.1990322470664978,200.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,300.0,fixed,0.3126833438873291,0.1231126934289932,300.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,100.0,fixed,0.0498447194695472,0.2199403047561645,100.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,200.0,fixed,0.0428730361163616,0.2026260197162628,200.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,300.0,fixed,0.0389159061014652,0.180296778678894,300.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,100.0,fixed,0.0974862724542617,0.1262746751308441,100.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,200.0,fixed,0.1023037582635879,0.1073926985263824,200.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,300.0,fixed,0.1093512922525405,0.1451529115438461,300.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,100.0,fixed,0.1457522213459015,0.1661706119775772,100.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,200.0,fixed,0.1698785722255706,0.1365214884281158,200.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,300.0,fixed,0.1338388174772262,0.1349101066589355,300.0,50.0,4.0,1,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,0.1,100.0,fixed,0.1524491757154464,0.1309317946434021,100.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,0.1,200.0,fixed,0.1341834515333175,0.1472684293985366,200.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,0.1,300.0,fixed,0.1555850356817245,0.1322461068630218,300.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,100.0,fixed,1.0999152660369873,0.1594049781560897,100.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,200.0,fixed,0.331186980009079,0.1475754976272583,200.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,300.0,fixed,0.5822018980979919,0.1275157183408737,300.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,100.0,fixed,1.6739861965179443,0.127888023853302,100.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,200.0,fixed,2.232640504837036,0.1820233315229416,200.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,300.0,fixed,2.182000160217285,0.1906267404556274,300.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,100.0,fixed,0.1054401099681854,0.1255591809749603,100.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,200.0,fixed,0.1314737647771835,0.1088778525590896,200.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,300.0,fixed,0.0970133543014526,0.1542955935001373,300.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,100.0,fixed,0.1399578601121902,0.1204118430614471,100.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,200.0,fixed,0.1675498187541961,0.1704612523317337,200.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,300.0,fixed,0.1532404869794845,0.1415963470935821,300.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,100.0,fixed,0.5357787609100342,0.1437107026576995,100.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,200.0,fixed,0.3011514842510223,0.1364053785800933,200.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,300.0,fixed,0.3438833057880401,0.1322208493947982,300.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,100.0,fixed,0.0466242209076881,0.2387377172708511,100.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,200.0,fixed,0.0301212407648563,0.1932334452867508,200.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,300.0,fixed,0.037080068141222,0.1730124205350875,300.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,100.0,fixed,0.1124641969799995,0.108948640525341,100.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,200.0,fixed,0.1191069558262825,0.1449308395385742,200.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,300.0,fixed,0.1287835538387298,0.1415988504886627,300.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,100.0,fixed,0.167634516954422,0.0989461690187454,100.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,200.0,fixed,0.1431995779275894,0.1397297978401184,200.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,300.0,fixed,0.1240668967366218,0.1440934836864471,300.0,50.0,4.0,2,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,0.1,100.0,fixed,0.1437776535749435,0.1130372136831283,100.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,0.1,200.0,fixed,0.1459534615278244,0.1339190751314163,200.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,0.1,300.0,fixed,0.1297817230224609,0.1381922215223312,300.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,100.0,fixed,0.5036958456039429,0.1488205045461654,100.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,200.0,fixed,0.5814953446388245,0.1327926516532898,200.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,300.0,fixed,0.4620503485202789,0.1180678829550743,300.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,100.0,fixed,2.323654890060425,0.2039059102535247,100.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,200.0,fixed,2.437244415283203,0.1790446490049362,200.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,300.0,fixed,2.1128571033477783,0.2068592756986618,300.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,100.0,fixed,0.1416170597076416,0.1206665337085723,100.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,200.0,fixed,0.0995797142386436,0.1281525045633316,200.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,300.0,fixed,0.1211383268237114,0.1609084904193878,300.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,100.0,fixed,0.1741184294223785,0.1654641777276992,100.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,200.0,fixed,0.1494722515344619,0.1350787431001663,200.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,300.0,fixed,0.156919926404953,0.1846527457237243,300.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,100.0,fixed,0.3367592692375183,0.1087423339486122,100.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,200.0,fixed,0.3896238207817077,0.1183275133371353,200.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,300.0,fixed,0.4482134580612182,0.1297026127576828,300.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,100.0,fixed,0.0355187468230724,0.1999509483575821,100.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,200.0,fixed,0.0422085747122764,0.2038457840681076,200.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,300.0,fixed,0.0339818708598613,0.2565583884716034,300.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,100.0,fixed,0.1105238050222396,0.1452139914035797,100.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,200.0,fixed,0.1225834190845489,0.1351714879274368,200.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,300.0,fixed,0.1186060309410095,0.1046959459781646,300.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,100.0,fixed,0.1386193484067917,0.1339272260665893,100.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,200.0,fixed,0.1284052580595016,0.1071996316313743,200.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,300.0,fixed,0.1446581482887268,0.1625414937734604,300.0,50.0,4.0,3,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,0.1,100.0,fixed,0.1651602983474731,0.140218123793602,100.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,0.1,200.0,fixed,0.1327684223651886,0.1476176977157592,200.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,0.1,300.0,fixed,0.1143300458788871,0.1326407939195633,300.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,100.0,fixed,0.7430395483970642,0.145729660987854,100.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,200.0,fixed,0.5433604121208191,0.1557530015707016,200.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,1.0,300.0,fixed,0.6435977220535278,0.1665579080581665,300.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,100.0,fixed,2.64832091331482,0.2282492071390152,100.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,200.0,fixed,2.70180082321167,0.1827400177717209,200.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,0.1,10.0,300.0,fixed,1.892806053161621,0.1751586496829986,300.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,100.0,fixed,0.1071367710828781,0.1179159358143806,100.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,200.0,fixed,0.1121827214956283,0.1466718167066574,200.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,0.1,300.0,fixed,0.0911521390080452,0.1453254371881485,300.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,100.0,fixed,0.1540104001760482,0.1252055913209915,100.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,200.0,fixed,0.1586889028549194,0.1967211365699768,200.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,1.0,300.0,fixed,0.1324268728494644,0.153187021613121,300.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,100.0,fixed,0.2884274125099182,0.1122117489576339,100.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,200.0,fixed,0.3987264037132263,0.1267973631620407,200.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,1.0,10.0,300.0,fixed,0.6731536984443665,0.1535966545343399,300.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,100.0,fixed,0.0331954769790172,0.1501517742872238,100.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,200.0,fixed,0.0463841594755649,0.2180211842060089,200.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,0.1,300.0,fixed,0.0447507537901401,0.2460150718688964,300.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,100.0,fixed,0.1294426620006561,0.1149965077638626,100.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,200.0,fixed,0.1299472153186798,0.1126267239451408,200.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,1.0,300.0,fixed,0.0900622978806495,0.1043587699532508,300.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,100.0,fixed,0.1236988231539726,0.1386436820030212,100.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,200.0,fixed,0.1433511674404144,0.1601547449827194,200.0,50.0,4.0,4,poisson2d_grid_clean
poisson2d,grid,0.0,0.0,10.0,10.0,300.0,fixed,0.1426908820867538,0.1542628407478332,300.0,50.0,4.0,4,poisson2d_grid_clean
